latitude           ,longitude         ,location_name                              ,name                                                          ,type            ,source_file                                     ,location_addresstype ,location_boundingbox                                       ,location_class ,location_display_name                                                                                                                         ,location_importance    ,location_lat       ,location_licence                                                        ,location_lon      ,location_osm_id ,location_osm_type ,location_place_id ,location_place_rank ,location_type     ,address_ISO3166-2-lvl4 ,address_city_district ,address_country ,address_country_code ,address_county ,address_municipality ,address_road                         ,address_state ,address_village ,merged_point_count ,original_ids                                                                                                                                                                                                                                                                                                                                         ,address_hamlet  ,address_postcode ,address_residential ,address_amenity                            ,address_isolated_dwelling ,address_tourism     ,address_historic                           ,address_aeroway ,address_locality        ,address_town ,address_emergency ,address_neighbourhood ,altitude
27.823466666666665 ,86.00766666666668 ,                                           ,"Feature-Barhabise to TshoRolpa (Line 1, Point 11)          " ,MultiLineString ,dataset/raw/Gaurishankar Conservation Area.json ,road                 ,"['27.8181411', '27.8266878', '86.0072456', '86.0111253']" ,highway        ,"Bigu-07, Bigu, दोलखा, बागमती प्रदेश, नेपाल"                                                                                                     ,0.0533733340962843     ,27.8240638         ,"Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright" ,86.0072456        ,      340435703 ,way               ,        223425418 ,                 26 ,unclassified      ,NP-P3                  ,Bigu-07               ,नेपाल            ,np                   ,दोलखा          ,Bigu                 ,                                     ,बागमती प्रदेश   ,                ,                 3 ,"[10, 377, 378]"                                                                                                                                                                                                                                                                                                                                     ,                ,                 ,                    ,                                           ,                          ,                    ,                                           ,                ,                        ,             ,                  ,                      ,  3307.0
27.8318            ,86.0125           ,                                           ,"Feature-Barhabise to TshoRolpa (Line 1, Point 12)          " ,MultiLineString ,dataset/raw/Barhabise to TshoRolpa.json         ,road                 ,"['27.8266878', '27.8325768', '86.0077395', '86.0187924']" ,highway        ,"Bigu-07, Bigu, दोलखा, बागमती प्रदेश, नेपाल"                                                                                                     ,0.0533733340962843     ,27.83185319545625  ,"Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright" ,86.01245002700848 ,      340435709 ,way               ,        222527083 ,                 26 ,unclassified      ,NP-P3                  ,Bigu-07               ,नेपाल            ,np                   ,दोलखा          ,Bigu                 ,                                     ,बागमती प्रदेश   ,                ,                 2 ,"[11, 205]"                                                                                                                                                                                                                                                                                                                                          ,                ,                 ,                    ,                                           ,                          ,                    ,                                           ,                ,                        ,             ,                  ,                      ,  3219.0
27.8361            ,86.0236           ,                                           ,"Feature-Barhabise to TshoRolpa (Line 1, Point 13)          " ,MultiLineString ,dataset/raw/Barhabise to TshoRolpa.json         ,road                 ,"['27.8310238', '27.8332354', '86.0243580', '86.0321887']" ,highway        ,"Bigu-07, Bigu, दोलखा, बागमती प्रदेश, नेपाल"                                                                                                     ,0.0533733340962843     ,27.8330462         ,"Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright" ,86.0247079        ,      341264891 ,way               ,        224822203 ,                 26 ,unclassified      ,NP-P3                  ,Bigu-07               ,नेपाल            ,np                   ,दोलखा          ,Bigu                 ,                                     ,बागमती प्रदेश   ,                ,                 2 ,"[12, 206]"                                                                                                                                                                                                                                                                                                                                          ,                ,                 ,                    ,                                           ,                          ,                    ,                                           ,                ,                        ,             ,                  ,                      ,  2965.0
27.846073333333333 ,86.02452          ,Bigu-07                                    ,"Feature-Barhabise to TshoRolpa (Line 1, Point 14)          " ,MultiLineString ,dataset/raw/Kapthang to Larcha.json             ,city_district        ,"['27.8088281', '27.8718814', '86.0023737', '86.0966023']" ,boundary       ,"Bigu-07, Bigu, दोलखा, बागमती प्रदेश, 45510, नेपाल"                                                                                              ,0.160040000762951      ,27.8402896         ,"Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright" ,86.0528997345248  ,        6743313 ,relation          ,        224605967 ,                 18 ,administrative    ,NP-P3                  ,Bigu-07               ,नेपाल            ,np                   ,दोलखा          ,Bigu                 ,                                     ,बागमती प्रदेश   ,                ,                15 ,"[13, 14, 207, 1040, 1041, 1042, 1043, 1044, 1045, 1046, 1047, 1048, 1049, 1050, 1051]"                                                                                                                                                                                                                                                              ,                ,         45510.0 ,                    ,                                           ,                          ,                    ,                                           ,                ,                        ,             ,                  ,                      ,  3538.0
27.8357            ,86.0515           ,Bigu - Choitang - Gaglate Road             ,"Feature-Barhabise to TshoRolpa (Line 1, Point 16)          " ,MultiLineString ,dataset/raw/Barhabise to TshoRolpa.json         ,road                 ,"['27.8336910', '27.8377318', '86.0403343', '86.0513001']" ,highway        ,"Bigu - Choitang - Gaglate Road, Bigu-07, Bigu, दोलखा, बागमती प्रदेश, 45510, नेपाल"                                                              ,0.0533733340962843     ,27.8373414         ,"Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright" ,86.0509233        ,      946091289 ,way               ,        224390720 ,                 26 ,tertiary          ,NP-P3                  ,Bigu-07               ,नेपाल            ,np                   ,दोलखा          ,Bigu                 ,Bigu - Choitang - Gaglate Road       ,बागमती प्रदेश   ,                ,                 2 ,"[15, 208]"                                                                                                                                                                                                                                                                                                                                          ,                ,         45510.0 ,                    ,                                           ,                          ,                    ,                                           ,                ,                        ,             ,                  ,                      ,  2271.0
27.8363            ,86.07             ,Bigu - Choitang - Gaglate Road             ,"Feature-Barhabise to TshoRolpa (Line 1, Point 17)          " ,MultiLineString ,dataset/raw/Barhabise to TshoRolpa.json         ,road                 ,"['27.8367943', '27.8395317', '86.0531533', '86.0718074']" ,highway        ,"Bigu - Choitang - Gaglate Road, Gyalwasin, Bigu-07, Bigu, दोलखा, बागमती प्रदेश, 45510, नेपाल"                                                   ,0.0533733340962843     ,27.83808586805356  ,"Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright" ,86.06933420129278 ,      340651368 ,way               ,        224439871 ,                 26 ,tertiary          ,NP-P3                  ,Bigu-07               ,नेपाल            ,np                   ,दोलखा          ,Bigu                 ,Bigu - Choitang - Gaglate Road       ,बागमती प्रदेश   ,Bigu            ,                 2 ,"[16, 209]"                                                                                                                                                                                                                                                                                                                                          ,Gyalwasin       ,         45510.0 ,                    ,                                           ,                          ,                    ,                                           ,                ,                        ,             ,                  ,                      ,  2131.0
27.8354            ,86.08749999999999 ,Singati-Bigu Road                          ,"Feature-Barhabise to TshoRolpa (Line 1, Point 18)          " ,MultiLineString ,dataset/raw/Barhabise to TshoRolpa.json         ,road                 ,"['27.8325719', '27.8387299', '86.0809454', '86.1023360']" ,highway        ,"Singati-Bigu Road, Nagara, Bigu-07, Alampu, Bigu, दोलखा, बागमती प्रदेश, 45510, नेपाल"                                                           ,0.0533733340962843     ,27.8353893         ,"Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright" ,86.083321         ,     1309206545 ,way               ,        223783746 ,                 26 ,tertiary          ,NP-P3                  ,Bigu-07               ,नेपाल            ,np                   ,दोलखा          ,Bigu                 ,Singati-Bigu Road                    ,बागमती प्रदेश   ,Alampu          ,                 6 ,"[17, 18, 19, 210, 211, 212]"                                                                                                                                                                                                                                                                                                                        ,Nagara          ,         45510.0 ,                    ,                                           ,                          ,                    ,                                           ,                ,                        ,             ,                  ,                      ,  1825.0
27.8309            ,86.0949           ,Singati-Bigu Road                          ,"Feature-Barhabise to TshoRolpa (Line 1, Point 21)          " ,MultiLineString ,dataset/raw/Barhabise to TshoRolpa.json         ,road                 ,"['27.8248170', '27.8340926', '86.0941968', '86.0965706']" ,highway        ,"Singati-Bigu Road, Pegu, Sangba Bazar, Bigu-07, Amanthali Bazar, Bigu, दोलखा, बागमती प्रदेश, 45510, नेपाल"                                      ,0.0533733340962843     ,27.830993548369523 ,"Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright" ,86.09516204098993 ,     1309206546 ,way               ,        224866609 ,                 26 ,tertiary          ,NP-P3                  ,Bigu-07               ,नेपाल            ,np                   ,दोलखा          ,Bigu                 ,Singati-Bigu Road                    ,बागमती प्रदेश   ,Amanthali Bazar ,                 2 ,"[20, 213]"                                                                                                                                                                                                                                                                                                                                          ,Sangba Bazar    ,         45510.0 ,Pegu                ,                                           ,                          ,                    ,                                           ,                ,                        ,             ,                  ,                      ,  1738.0
27.82685           ,86.0977           ,Singati-Bigu Road                          ,"Feature-Barhabise to TshoRolpa (Line 1, Point 22)          " ,MultiLineString ,dataset/raw/Barhabise to TshoRolpa.json         ,road                 ,"['27.8248170', '27.8340926', '86.0941968', '86.0965706']" ,highway        ,"Singati-Bigu Road, Pegu, Sangba Bazar, Bigu-07, Amanthali Bazar, Bigu, दोलखा, बागमती प्रदेश, 45510, नेपाल"                                      ,0.0533733340962843     ,27.8263849         ,"Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright" ,86.0946471        ,     1309206546 ,way               ,        224866609 ,                 26 ,tertiary          ,NP-P3                  ,Bigu-07               ,नेपाल            ,np                   ,दोलखा          ,Bigu                 ,Singati-Bigu Road                    ,बागमती प्रदेश   ,Amanthali Bazar ,                 4 ,"[21, 22, 214, 215]"                                                                                                                                                                                                                                                                                                                                 ,Sangba Bazar    ,         45510.0 ,Pegu                ,                                           ,                          ,                    ,                                           ,                ,                        ,             ,                  ,                      ,  1731.0
27.8225            ,86.1037           ,Chilankha-Syakhu-Alampu-Bigu Road          ,"Feature-Barhabise to TshoRolpa (Line 1, Point 24)          " ,MultiLineString ,dataset/raw/Barhabise to TshoRolpa.json         ,road                 ,"['27.8190298', '27.8310356', '86.1015514', '86.1082489']" ,highway        ,"Chilankha-Syakhu-Alampu-Bigu Road, Bigu-05, Amanthali Bazar, Bigu, दोलखा, बागमती प्रदेश, 45510, नेपाल"                                          ,0.0533733340962843     ,27.821909          ,"Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright" ,86.1036772        ,      344458682 ,way               ,        224300435 ,                 26 ,tertiary          ,NP-P3                  ,Bigu-05               ,नेपाल            ,np                   ,दोलखा          ,Bigu                 ,Chilankha-Syakhu-Alampu-Bigu Road    ,बागमती प्रदेश   ,Amanthali Bazar ,                 2 ,"[23, 216]"                                                                                                                                                                                                                                                                                                                                          ,                ,         45510.0 ,                    ,                                           ,                          ,                    ,                                           ,                ,                        ,             ,                  ,                      ,  1814.0
27.84043055555556  ,86.13995277777778 ,Chilankha-Syakhu-Alampu-Bigu Road          ,"Feature-Barhabise to TshoRolpa (Line 1, Point 25)          " ,MultiLineString ,dataset/raw/Barhabise to TshoRolpa.json         ,city_district        ,"['27.8174840', '28.1738060', '86.0803370', '86.2999619']" ,boundary       ,"Bigu-01, Bigu, दोलखा, बागमती प्रदेश, नेपाल"                                                                                                     ,0.160040000762951      ,27.9950545         ,"Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright" ,86.15938977225156 ,        6743653 ,node              ,        224133807 ,                 18 ,administrative    ,NP-P3                  ,Bigu-05               ,नेपाल            ,np                   ,दोलखा          ,Bigu                 ,Chilankha-Syakhu-Alampu-Bigu Road    ,बागमती प्रदेश   ,Chilankha       ,                36 ,"[24, 25, 26, 27, 81, 82, 83, 84, 85, 86, 87, 88, 89, 90, 91, 92, 93, 94, 95, 96, 97, 98, 99, 100, 101, 102, 103, 104, 105, 106, 107, 217, 218, 219, 220, 221]"                                                                                                                                                                                      ,Pheldar         ,         45510.0 ,                    ,Shree Janta Pra V                          ,                          ,                    ,                                           ,                ,                        ,             ,                  ,                      ,  3265.0
27.87043243243244  ,86.21754189189191 ,Shri Choing Choling Gumba                  ,"Feature-Gaurishankar Conservation Area (Line 1, Point 1)   " ,MultiLineString ,dataset/raw/Barhabise to TshoRolpa.json         ,road                 ,"['27.8638750', '27.9010596', '86.2078696', '86.2207249']" ,highway        ,"NH28, Chetchet, Bigu-01, Lamabagar, Bigu, दोलखा, बागमती प्रदेश, नेपाल"                                                                          ,0.0533733340962843     ,27.8723571         ,"Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright" ,86.23389925000001 ,      202709300 ,way               ,        224053333 ,                 26 ,secondary         ,NP-P3                  ,Bigu-01               ,नेपाल            ,np                   ,दोलखा          ,Bigu                 ,NH28                                 ,बागमती प्रदेश   ,Lamabagar       ,                74 ,"[28, 29, 30, 31, 32, 33, 34, 35, 37, 58, 59, 60, 61, 62, 63, 64, 65, 66, 67, 68, 69, 70, 71, 72, 73, 74, 75, 76, 77, 78, 79, 80, 108, 109, 110, 111, 112, 113, 114, 115, 116, 117, 157, 178, 179, 180, 181, 182, 183, 184, 185, 186, 187, 188, 189, 190, 191, 192, 193, 194, 243, 244, 245, 246, 247, 248, 556, 557, 585, 586, 587, 588, 589, 590]" ,Chetchet        ,                 ,                    ,Guest House                                ,                          ,                    ,                                           ,                ,                        ,             ,                  ,                      ,  1657.0
27.8756            ,86.241            ,Bamboo Bhatti                              ,"Feature-Barhabise to TshoRolpa (Line 5, Point 2)           " ,MultiLineString ,dataset/raw/Barhabise to TshoRolpa.json         ,isolated_dwelling    ,"['27.8861905', '27.8862905', '86.2445945', '86.2446945']" ,place          ,"Bamboo Bhatti, Gaurishankar-09, Gaurishankar, दोलखा, बागमती प्रदेश, नेपाल"                                                                      ,0.1067166681925688     ,27.8862405         ,"Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright" ,86.2446445        ,     5223183087 ,node              ,        225685511 ,                 22 ,isolated_dwelling ,NP-P3                  ,Gaurishankar-09       ,नेपाल            ,np                   ,दोलखा          ,Gaurishankar         ,                                     ,बागमती प्रदेश   ,                ,                 2 ,"[36, 558]"                                                                                                                                                                                                                                                                                                                                          ,                ,                 ,                    ,                                           ,Bamboo Bhatti             ,                    ,                                           ,                ,                        ,             ,                  ,                      ,  2428.0
27.8788            ,86.247            ,Bamboo Bhatti                              ,"Feature-Barhabise to TshoRolpa (Line 6, Point 2)           " ,MultiLineString ,dataset/raw/Barhabise to TshoRolpa.json         ,isolated_dwelling    ,"['27.8861905', '27.8862905', '86.2445945', '86.2446945']" ,place          ,"Bamboo Bhatti, Gaurishankar-09, Gaurishankar, दोलखा, बागमती प्रदेश, नेपाल"                                                                      ,0.1067166681925688     ,27.8862405         ,"Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright" ,86.2446445        ,     5223183087 ,node              ,        225685511 ,                 22 ,isolated_dwelling ,NP-P3                  ,Gaurishankar-09       ,नेपाल            ,np                   ,दोलखा          ,Gaurishankar         ,                                     ,बागमती प्रदेश   ,                ,                 2 ,"[38, 249]"                                                                                                                                                                                                                                                                                                                                          ,                ,                 ,                    ,                                           ,Bamboo Bhatti             ,                    ,                                           ,                ,                        ,             ,                  ,                      ,  2750.0
27.8856            ,86.2632           ,Surmuche Hotel                             ,"Feature-Barhabise to TshoRolpa (Line 6, Point 3)           " ,MultiLineString ,dataset/raw/Barhabise to TshoRolpa.json         ,tourism              ,"['27.8878072', '27.8879072', '86.2582597', '86.2583597']" ,tourism        ,"Surmuche Hotel, NH28, Chetchet, Bigu-01, Lamabagar, Bigu, दोलखा, बागमती प्रदेश, नेपाल"                                                          ,5.000152590214416e-05  ,27.8878572         ,"Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright" ,86.2583097        ,    11342719569 ,node              ,        224015837 ,                 30 ,hotel             ,NP-P3                  ,Bigu-01               ,नेपाल            ,np                   ,दोलखा          ,Bigu                 ,NH28                                 ,बागमती प्रदेश   ,Lamabagar       ,                 2 ,"[39, 250]"                                                                                                                                                                                                                                                                                                                                          ,Chetchet        ,                 ,                    ,                                           ,                          ,Surmuche Hotel      ,                                           ,                ,                        ,             ,                  ,                      ,  2719.0
27.8946            ,86.2798           ,Kyalche                                    ,"Feature-Barhabise to TshoRolpa (Line 6, Point 4)           " ,MultiLineString ,dataset/raw/Barhabise to TshoRolpa.json         ,isolated_dwelling    ,"['27.9009332', '27.9010332', '86.2751502', '86.2752502']" ,place          ,"Kyalche, Gaurishankar-09, Gaurishankar, दोलखा, बागमती प्रदेश, नेपाल"                                                                            ,0.1067166681925688     ,27.9009832         ,"Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright" ,86.2752002        ,     5223183040 ,node              ,        223783293 ,                 22 ,isolated_dwelling ,NP-P3                  ,Gaurishankar-09       ,नेपाल            ,np                   ,दोलखा          ,Gaurishankar         ,                                     ,बागमती प्रदेश   ,                ,                 2 ,"[40, 251]"                                                                                                                                                                                                                                                                                                                                          ,                ,                 ,                    ,                                           ,Kyalche                   ,                    ,                                           ,                ,                        ,             ,                  ,                      ,  3196.0
27.9056            ,86.2875           ,Dongang                                    ,"Feature-Barhabise to TshoRolpa (Line 6, Point 5)           " ,MultiLineString ,dataset/raw/Barhabise to TshoRolpa.json         ,isolated_dwelling    ,"['27.9033758', '27.9034758', '86.2880530', '86.2881530']" ,place          ,"Dongang, Gaurishankar-09, Gaurishankar, दोलखा, बागमती प्रदेश, नेपाल"                                                                            ,0.1067166681925688     ,27.9034258         ,"Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright" ,86.288103         ,     5222951778 ,node              ,        223259019 ,                 22 ,isolated_dwelling ,NP-P3                  ,Gaurishankar-09       ,नेपाल            ,np                   ,दोलखा          ,Gaurishankar         ,                                     ,बागमती प्रदेश   ,                ,                 2 ,"[41, 252]"                                                                                                                                                                                                                                                                                                                                          ,                ,                 ,                    ,                                           ,Dongang                   ,                    ,                                           ,                ,                        ,             ,                  ,                      ,  2956.0
